This file was created by CMPT_EP_CFP_OP_INV_NI_AC_RETS using the 201712 CRSP database.,,,,,,,,,,,,,,,,,,
200504,-3.6,-1.66,-2.39,-4.11,-2.92,-2.11,-1.85,-2.01,-5.1,-3.06,-2.81,-3.05,-3.88,-0.61,-0.27,-3.15,-1.97,-2.05
200505,5.91,3.56,3.2,5.82,5.23,3.98,3.29,2.85,6.87,4.74,6.04,4.34,5.69,2.59,2.55,3.91,2.3,3.55
200506,0.34,0.7,0.8,0.02,0.74,1.53,0.59,0.49,0.73,-0.73,0.84,0.62,2.02,1.12,-0.4,1.42,0.34,0.69
200507,5.14,3.96,3.79,4.68,4.68,5.13,3.74,3.2,6.75,3.38,5.92,3.52,4.71,5.76,2.24,4.98,3.35,2.87
200508,0.58,-1.37,-1.34,0.01,-0.09,-0.66,-2.33,-0.89,-0.14,0.11,1.53,-1.64,-0.26,-1.25,-2.43,-2.24,0.03,-2.74
200509,0.31,0.85,0.99,0.85,0.48,1.09,-0.15,1.58,2.15,0.01,-0.58,1.52,1.23,0.88,-0.08,-0.2,1.94,0.81
200510,-1.38,-1.3,-2.25,-1.61,-0.3,-1.67,-1.43,-2.82,-2.91,-0.76,-0.98,0.36,-1.12,-2.51,-1.82,-1.11,-3.14,-2.13
200511,4.7,4.44,3.01,4.1,5.15,4.85,3.41,2.85,4.09,4.1,5.7,4.63,5.38,4.04,3.52,3.32,2.72,3.15
200512,-0.25,0.39,-0.18,0.77,-0.17,-0.36,0.17,-0.04,2.12,-0.09,-1.92,1.5,-0.76,0.28,0.92,-0.44,-0.5,0.96
200601,4.97,2.62,3.2,4.17,4.46,2.08,2.91,3.6,5.74,3.13,6.35,2.72,0.83,4.02,3.51,2.42,3.41,4.02
200602,-0.47,0.79,-0.33,-0.69,0.61,0.3,0.76,-0.65,-0.56,-0.78,-0.1,1.28,0.36,0.21,1.31,0.3,-0.77,-0.4
200603,2.13,2.14,1.34,2.4,1.65,2.67,1.22,1.57,3.21,1.85,1.69,1.61,2.26,3.29,1.59,0.9,1.57,1.57
200604,0.24,1.55,1.11,1.49,0.04,1.43,0.92,1.49,-0.49,2.81,-1.84,1.82,1.19,1.78,1.58,0.37,1.6,1.25
200605,-2.97,-3.51,-2.54,-2.86,-3.42,-3.16,-3.11,-2.65,-6.79,-0.41,-3.16,-3.66,-2.7,-3.84,-4.03,-2.33,-2.59,-2.77
200606,-0.37,-0.42,0.91,-0.6,-0.54,-0.83,1.06,0.73,-1.67,0.02,0.03,-1.05,-1.36,-0.05,0.82,1.27,0.79,0.6
200607,-2.38,0,0.34,-2.73,-2.13,0.14,0.12,0.99,-3.18,-2.42,-1.94,-2.4,-1.01,0.71,1.08,-0.48,2.29,-1.79
200608,3.29,2.36,2.2,3.72,2.71,2.37,2.41,1.91,4.4,3.25,2.74,2.66,2.18,2.46,2.19,2.56,1.18,3.52
200609,1.68,2.88,2.08,1.97,1.82,3.15,3.1,1.01,0.9,2.73,1.31,2.56,3.57,2.94,2.59,3.42,0.86,1.35
200610,4.41,2.94,3.72,5.08,3.72,3.13,2.54,4.45,4.41,5.55,3.56,3.95,4.78,2.32,2.09,2.82,4.59,4.15
200611,2.45,1.73,2.25,2.65,2.29,1.49,1.21,3.36,2.67,2.64,2.18,2.45,3.22,0.61,1.77,0.86,3.83,2.34
200612,1.48,1.85,0.55,1.72,1.43,2.49,0.91,0.22,1.32,2,1.17,1.81,0.54,3.48,0.79,0.99,0.52,-0.45
200701,2.39,1.54,1.71,2.11,1.66,1.55,2.16,1.42,2.13,2.09,2.74,0.13,2.1,1.27,2.28,2.09,0.91,2.56
200702,-0.9,-1.7,-1.87,-1.71,-0.16,-2,-1.94,-1.75,-1.1,-2.11,0.13,-0.58,-0.78,-2.64,-1.81,-2.02,-2.44,-0.23
200703,1.25,0.99,1.24,1.27,1.07,1.01,0.52,2.08,0.76,1.61,1.22,0.85,2.15,0.41,1.04,0.2,2.37,1.45
200704,3.35,3.48,4.88,3.38,3.25,3.87,4.23,4.79,4.19,2.83,3.32,3.14,3.72,3.95,3.03,4.99,4.81,4.75
200705,3.34,3.31,3.94,2.48,3.96,2.98,3.09,4.98,2.59,2.41,4.44,3.27,5.77,1.5,3.86,2.62,5.29,4.3
200706,-1.38,-2.33,-1.08,-0.7,-2.27,-1.92,-1.92,-0.95,-0.7,-0.71,-2.21,-2.37,-1.39,-2.21,-3,-1.26,-0.79,-1.31
200707,-4.5,-3.92,-2.21,-4.77,-3.72,-3.61,-3.34,-1.96,-3.68,-5.51,-4.04,-3.39,-2.92,-4.06,-4.95,-2.51,-1.36,-3.25
200708,1.22,1.89,1.05,1.04,2.2,1.92,1.6,0.41,1.6,0.64,1.54,2.85,1.83,1.99,1.15,1.83,0.88,-0.61
200709,3.49,2.98,3.97,3.63,3.12,3.27,2.72,4.87,4.25,3.18,3.24,2.99,4.48,2.47,2.37,2.89,5.24,4.06
200710,1.75,1.68,2.67,0.8,2.62,2.14,1.25,3.55,0.9,0.73,3.37,1.88,5.16,0.11,0.53,1.61,4.12,2.24
200711,-5.84,-4.81,-3.67,-7.65,-4.55,-4.54,-3.18,-4.51,-7.44,-7.8,-2.73,-6.32,-2.81,-5.76,-4.3,-2.64,-4.05,-5.58
200712,-1.15,-1.68,0.67,-1.22,-0.83,-1.29,-1.24,1.44,-1.89,-0.73,-1.02,-0.64,0.35,-2.49,-3.31,-0.25,2.15,-0.25
200801,-6.59,-5.97,-5.74,-7.42,-6.2,-7.45,-3.27,-7.19,-9.32,-6.05,-5.26,-7.14,-11.06,-4.72,-1.75,-3.98,-6.91,-7.88
200802,-2.36,-4.9,-1.66,-3.45,-1.98,-5.22,-3.61,-0.71,-3.39,-3.49,-0.64,-3.36,-5.99,-4.67,-5.36,-2.79,-1.22,0.55
200803,-0.75,-0.97,-0.34,-0.37,-2.96,0.36,-0.54,-0.37,-2.82,1.35,-1.34,-4.68,0.54,0.24,-1.05,-0.3,-0.39,-0.34
200804,3.92,4.7,4.92,4.18,4.43,4.25,4.12,5.98,6.98,2.3,3.53,5.41,7.23,2.15,5.16,3.65,6.52,4.69
200805,3.25,0.8,2.48,3.43,3.21,0.61,1.31,2.67,3.41,3.43,2.98,3.46,1.05,0.3,-0.71,2.24,1.4,5.82
200806,-10.41,-10.36,-5.89,-11.5,-8.85,-10.2,-8.71,-4.69,-9.71,-12.75,-8.71,-9,-10.32,-10.12,-11.71,-7.37,-4.42,-5.33
200807,-0.67,0.73,-1.81,0.2,0.03,1.57,0.02,-3.4,0.2,0.2,-1.89,2.52,5.59,-0.73,-0.99,1.01,-4.89,-0.67
200808,0.54,1.63,1.91,0.12,0.83,2.04,2.12,1.47,1.1,-0.8,1.15,0.44,0.55,2.94,1.55,2.66,1.07,2.17
200809,-12.67,-8.55,-7.96,-15.1,-10.11,-7.44,-7.81,-8.7,-10.26,-19.68,-9.15,-11.29,-5.58,-8.57,-8.98,-6.71,-8.57,-8.93
200810,-21.28,-17.34,-14.89,-24.92,-18.75,-16,-15.11,-16.11,-25.68,-24.11,-16.37,-21.75,-21.54,-12.59,-17.52,-12.87,-16.25,-15.86
200811,-13.61,-8.17,-5.03,-14.99,-10.17,-8.5,-6.98,-4.28,-16.68,-13.22,-11.95,-7.78,-13.27,-5.86,-7.85,-6.21,-1.87,-8.63
200812,2.46,1.24,1.98,3.85,3.13,0.81,2.13,0.82,0.27,7.45,0.85,6.07,-0.38,1.42,0.15,3.84,-0.31,3.01
200901,-7.62,-10.57,-6.2,-8.08,-7.38,-11.4,-8.2,-6.13,-8.5,-7.69,-7.07,-7.76,-14.69,-9.75,-10.49,-6.3,-5.43,-7.45
200902,-11.35,-10.55,-9.09,-10.87,-12.09,-11.19,-9.76,-8.31,-12.07,-9.78,-11.92,-12.29,-12.83,-10.41,-9.06,-10.31,-8.98,-7.03
200903,11.32,9.29,7.86,14.42,8.11,8.24,9.67,7.39,14.89,14,7.6,8.72,12.83,6.12,10.84,8.66,6.22,9.58
200904,12.4,11.62,7.64,14.07,10.59,11.33,8.79,8.75,13.07,14.95,10.26,10.98,16.04,9.02,12.22,5.74,7.81,10.47
200905,5.99,4.49,5.35,7.78,4.25,3.93,5.52,4.98,6.55,8.85,3.61,5.02,4.43,3.66,5,6.01,5.29,4.43
200906,0.5,-0.25,1.1,1.07,0.33,1.24,-0.7,1.14,2.37,-0.03,-0.29,1.08,1.69,1,-2.55,1.03,-0.68,4.41
200907,7.97,9.37,6.06,8.32,8.82,9.2,7.81,5.87,9.75,7.5,7.53,10.86,8.32,9.6,9,6.54,6.66,5.23
200908,7.27,2.68,2.02,6.03,6.3,2.34,2.88,1.87,8.98,4.3,8.87,2.35,3.16,1.98,3.33,2.39,2.26,1.55
200909,3.84,4.73,3.75,5.27,2.68,6.52,2.98,3.84,5.63,5.04,2.06,3.69,5.46,6.99,2.49,3.52,3.99,3.71
200910,-5.72,-2.91,-0.17,-6.45,-4.15,-4.17,-0.7,0.03,-8.35,-5.28,-4.79,-3.12,-5.48,-3.59,-0.75,-0.65,-0.5,0.47
200911,3.79,5.7,6.06,3.03,3.59,6.37,6.82,5.58,3.16,2.96,4.79,1.77,6.32,6.39,6.4,7.27,5.73,5.46
200912,2.63,3.75,1.91,3.66,3.61,2.93,3.43,1.36,3.91,3.51,1.3,7.24,4.48,2.26,3.59,3.27,3.05,-0.04
201001,-1.86,-3.69,-3.99,-2.16,-2.25,-3.58,-3.35,-4.53,-3.65,-1.25,-1.47,-3.41,-4.95,-2.98,-3.98,-2.71,-4.83,-4.27
201002,4.32,3.15,3.18,4.78,3.74,2.71,3.35,3.21,4.43,4.99,3.72,3.77,3.45,2.39,3.57,3.12,3.05,3.35
201003,7.04,6.66,5.39,6.92,6.82,7.33,5.54,5.45,7.8,6.41,7.19,6.26,9.04,6.58,5.8,5.26,6.05,4.94
201004,1.6,2.13,1.9,2.26,1.89,1.6,1.41,2.49,5.38,0.39,0.74,3.64,3.06,0.95,2.29,0.46,3.47,1.66
201005,-8.14,-7.42,-8.02,-7.48,-8.63,-7.73,-7.19,-8.11,-8.81,-6.64,-9.03,-8.03,-7.77,-7.71,-6.65,-7.77,-8.18,-8.06
201006,-5.75,-5.85,-5.03,-4.89,-6.51,-6.05,-4.87,-5.4,-8.74,-2.53,-6.92,-5.9,-5.87,-6.13,-5.54,-4.13,-5.74,-5.11
201007,6.19,7.3,6.8,7.11,5.95,7.71,6.87,6.88,6.87,7.34,4.91,6.91,7.43,8.05,7.1,6.65,6.58,7.33
201008,-5.65,-5.06,-4.03,-7.6,-5.5,-4.32,-4.18,-4.02,-7.86,-7.35,-2.91,-7.89,-1.94,-7.24,-4.31,-4.04,-3.92,-4.16
201009,9.84,9.23,9.6,10.51,9.5,9.38,8.95,9.79,10.25,10.75,8.95,10.03,9.32,9.46,8.67,9.23,10.5,8.71
201010,2.79,3.43,4.44,3.26,1.46,3.57,4.86,4.12,2.78,3.71,2.15,0.8,3.7,3.41,4.65,5.06,3.49,5.09
201011,1.31,-0.38,1.07,1.64,0.79,-0.28,0.56,0.54,1.55,1.72,0.87,0.71,0.64,-1.47,-1.03,2.1,1.4,-0.75
201012,9.03,7.53,5.18,10.92,8.26,6.4,6.38,5.07,12.41,9.58,6.45,10.04,5.72,7.29,7.43,5.4,5.35,4.63
201101,2.21,2.69,1.62,2.97,2.6,3.06,2.09,1.14,3.12,2.84,1.12,4,2.94,3.21,1.62,2.53,1.2,1.06
201102,4.55,4.06,2.75,3.56,5.36,3.44,4.03,2.21,3.69,3.44,5.99,4.78,4.66,1.83,4.32,3.76,1.96,2.6
201103,-0.69,0.84,0.66,-0.82,-0.39,0.99,0.51,1.14,-0.3,-1.3,-0.51,-0.27,1.05,0.9,1.29,-0.22,1.36,0.79
201104,2.01,2.77,3.45,1.43,2.24,3.29,3.31,3.28,1.6,1.27,2.86,1.68,3.87,2.52,2.82,3.78,2.99,3.73
201105,-3,-1.19,-0.71,-3.58,-2.19,-0.97,-1.46,0,-4.8,-2.43,-2.18,-2.2,-0.29,-1.9,-0.88,-2.02,-0.84,1.3
201106,-3.08,-1.97,-0.87,-3.54,-2.49,-1.97,-1.27,-0.86,-3.28,-3.79,-2.42,-2.56,-1.69,-2.34,-1.66,-0.88,-1.4,-0.04
201107,-4.73,-2.69,-1.13,-5.33,-3.7,-2.55,-2.35,0.02,-4.37,-5.73,-3.27,-3.88,-2.36,-2.68,-1.97,-2.59,-0.61,0.69
201108,-9.56,-5.76,-4.95,-9.82,-7.67,-6.05,-5.15,-4.39,-10.72,-9.43,-8.96,-7.1,-8.75,-4.35,-4.35,-5.67,-4.66,-4.11
201109,-10.72,-7.38,-6.78,-10.45,-9.75,-7.63,-7.14,-5.85,-11.66,-9.95,-11.36,-9.06,-9.83,-6.3,-5.79,-8.01,-4.62,-7.14
201110,14.84,10.86,10.88,14.21,13.45,12.43,10.69,9.56,12.71,14.81,16.32,12.25,15.43,10.7,7.75,12.65,9.8,9.3
201111,-2.04,-0.11,0.14,-2.42,-0.88,0.24,-0.23,0.46,-1,-2.98,-1.16,-0.76,-0.96,0.97,-0.13,-0.29,0.1,0.85
201112,-1.01,1.62,0.61,-1.49,1.95,1.67,0.05,1.35,0.46,-2.27,0.08,2.76,-0.35,2.87,0.7,-0.36,1.36,1.34
201201,7.06,4.16,5.15,7.59,5.85,3.93,3.65,6.07,8.84,7.09,5.87,5.84,8.19,1.48,3.23,3.93,6.4,5.71
201202,4.61,4.27,4.42,5.13,4.98,2.81,4.11,5.22,5.57,4.95,3.43,5.63,3.11,2.62,5.36,3.31,6.24,4.12
201203,2.98,3.2,3.04,3.13,3.73,3.06,2.28,3.76,2.71,3.31,2.63,4.17,3.29,2.93,2.67,2.04,4.56,2.86
201204,-1.86,-0.9,-0.48,-2.08,-1.66,-0.58,-0.84,-0.14,-1.24,-2.42,-1.33,-1.78,-2.21,0.42,-0.66,-0.96,-0.22,-0.05
201205,-8.23,-5.8,-5.81,-8.39,-5.86,-6.55,-5.98,-5.38,-6.19,-9.26,-7.88,-5.05,-10.13,-4.39,-5.31,-6.42,-4.23,-6.69
201206,4.68,3.86,3.69,5.01,4.73,3.57,4.54,2.56,6.26,4.49,3.94,5.04,3.5,3.6,3.38,5.31,2.45,2.69
201207,-0.77,1.39,0.79,-1.51,0.1,1.27,1.62,0.77,-3,-0.74,0.58,-0.21,2.22,0.16,2.47,0.82,0.73,0.85
201208,4.14,2.44,2.21,4.03,3.73,2.74,1.73,2.36,4.49,3.79,4.34,3.33,3.15,2.24,1.56,1.89,2.95,1.18
201209,3.82,3.31,1.85,4.11,3.62,3.43,2.38,1.81,3.38,4.48,3.32,3.82,4.36,2.31,2.86,1.92,1.46,2.53
201210,0.11,-1.74,-2.29,0.17,-2.04,-2.62,-0.35,-2.92,-1.87,1.18,0.01,-3.36,-4.08,-0.84,0.3,-0.98,-3.51,-1.72
201211,0.81,1.05,0.42,0.33,1.66,1.77,0.15,0.4,1.14,-0.06,1.65,1.68,2.21,1.24,-0.17,0.46,0.1,0.97
201212,3.3,1.76,-0.11,3.92,2.05,2.17,1.11,-0.68,3.02,4.36,2.21,1.94,2.85,1.35,1.16,1.06,-0.88,-0.29
201301,7.7,6.22,4.15,7.84,6.61,6.38,5.91,3.39,7.89,7.82,7.46,6.05,5.39,7.59,6.13,5.7,2.02,6.07
201302,1.53,1.38,1.24,1.39,1.56,0.96,1.75,1.05,0.53,1.8,1.78,1.42,1.22,0.64,1.9,1.61,1.12,0.92
201303,4.64,3.87,3.84,4.61,4.17,3.41,4.19,3.8,5.36,4.25,4.69,3.81,3.48,3.33,4.47,3.92,3.35,4.65
201304,1.21,1.09,2.02,1.92,-0.52,1.07,2.06,2.06,3.24,1.29,-0.05,-0.84,1.28,0.82,2.18,1.95,2.93,0.45
201305,4.99,2.71,2.16,6.11,3.59,2.84,2.19,1.97,5.18,6.57,2.95,4.03,2.82,2.85,1.83,2.54,2.54,0.88
201306,-1.77,-0.23,-2.1,-2.11,-0.44,-0.26,-1.2,-2.13,-1.17,-2.55,-1.13,0.02,-0.62,0.16,-0.34,-2.04,-2.33,-1.73
201307,7.51,5.67,4.93,8.73,6.05,5.16,5.73,4.76,8.77,8.7,6.13,5.97,4.28,6.18,6.27,5.25,4.79,4.71
201308,-2.82,-3.2,-2.17,-2.28,-3.03,-3.71,-2.84,-1.78,-1.8,-2.56,-3.45,-2.6,-3.97,-3.43,-2.77,-2.91,-1.12,-3.15
201309,4.73,3.72,3.22,6.3,3.65,3.18,3.82,3.04,6.75,6.04,2.87,4.42,3.76,2.54,4.1,3.57,2.65,3.86
201310,2.25,4.48,4.74,2.04,3.04,5.3,3.64,5.4,0.14,3.17,2.49,3.57,5.84,4.7,3.79,3.51,5.88,4.36
201311,3.11,2.77,3.48,2.79,2.81,1.84,3.89,3.58,3.59,2.32,3.49,2.14,1.6,2.13,4.56,3.29,3.86,2.98
201312,3.21,2.56,2.54,3.46,3.16,2.5,3,1.91,3.01,3.72,2.92,3.39,4.2,0.56,2.15,3.78,1.43,2.95
201401,-1.82,-2.7,-4.71,-0.76,-3.26,-2.42,-3.61,-4.85,2.57,-2.71,-3.08,-3.44,-1.28,-3.76,-2.68,-4.44,-4.75,-5.06
201402,4.47,4.62,4.64,5.84,3.6,4.33,5.02,4.52,6.57,5.39,2.8,4.39,4.2,4.49,5.19,4.87,4.21,5.19
201403,-0.29,0.91,0.73,-2.43,1.58,0.7,0.98,0.75,-4.57,-1.1,2.39,0.8,0.02,1.52,1.3,0.69,0.78,0.7
201404,-2.13,-0.73,1.64,-2.22,-1.19,-0.5,0.27,1.62,-5.16,-0.44,-2.04,-0.34,-1.05,0.16,-1.28,1.69,2.01,0.77
201405,1.28,1.99,2.24,1.44,1.35,2.43,1.77,2.4,1.39,1.47,1.09,1.6,3.64,1.01,1.59,1.94,2.89,1.32
201406,4.42,2.37,1.9,5.39,2.96,1.94,2.71,1.52,7.82,3.98,3.27,2.66,1.72,2.21,2.82,2.61,1.57,1.41
201407,-3.39,-2.41,-0.93,-4.24,-2.63,-2.32,-1.25,-1.35,-5.88,-3.2,-2.44,-2.84,-2.67,-2.1,-2.3,-0.27,-0.8,-2.08
201408,5.53,3.57,4.42,5.74,4.43,3.31,4.38,4.21,7.89,4.44,5.29,3.54,2.92,3.56,3.99,4.73,4.47,3.86
201409,-2.67,-1.61,-1.95,-3.36,-1.44,-1.59,-2.26,-1.59,-5.15,-2.24,-1.9,-0.96,-2.75,-0.88,-1.98,-2.52,-1.89,-1.17
201410,2.56,2.42,2.33,2.73,1.66,3.48,1.85,2.54,2.26,3.02,2.36,0.93,3.44,3.49,1.67,2.01,3.08,1.81
201411,1.82,1.62,3.77,1.1,1.55,2.13,2.16,4.4,-1.09,2.39,2.59,0.45,2.02,2.2,1.48,2.78,4.92,3.66
201412,0.46,0.75,-1.15,0.41,0.51,1.18,-0.22,-1.47,0.13,0.56,0.51,0.51,1.97,0.7,0.23,-0.63,-1.76,-1.06
201501,-4.57,-3.47,-2.18,-4.98,-4.38,-3.65,-3.23,-1.14,-1.98,-6.69,-4.14,-4.64,-3.96,-3.47,-2.56,-3.83,-0.42,-2.15
201502,7.61,5.72,6.08,8.84,6.05,6.07,5.75,5.96,9.59,8.4,6.33,5.75,7.54,5.19,5.17,6.28,5.57,6.52
201503,-0.88,-0.71,-1.81,-0.88,-0.66,-0.62,-1.55,-1.66,-0.59,-1.05,-0.89,-0.42,-0.45,-0.73,-1.01,-2.04,-2.39,-0.63
201504,0.52,0.33,0.97,0.17,0.49,-0.47,1.82,0.41,-0.4,0.5,0.91,0.05,0.11,-0.83,1.75,1.89,-0.02,1.01
201505,2.52,1.27,0.91,2.96,1.83,1.42,0.83,0.98,5.03,1.74,2.04,1.6,1.79,1.19,0.86,0.8,1.05,0.87
201506,-1.09,-1.42,-1.89,-0.78,-1.34,-1.6,-1.63,-1.82,-1.53,-0.32,-1.43,-1.25,-1.56,-1.63,-1.21,-2,-2.13,-1.39
201507,1.1,2.11,1.12,0.26,2.67,1.02,2.18,1.01,-0.51,0.79,2.04,3.14,1.31,0.84,3.04,1.34,-0.96,3.09
201508,-6.47,-6.1,-5.81,-7.53,-5.4,-6.41,-6.29,-5.49,-10.45,-5.53,-5.33,-5.45,-6.91,-6.12,-6.12,-6.46,-5.46,-5.52
201509,-4.75,-2.73,-2.46,-6.49,-2.85,-2.59,-2.51,-2.63,-9.71,-4.4,-2.92,-2.8,-3.62,-1.98,-2.89,-2.13,-2.57,-2.68
201510,6.74,8.12,7.82,6.43,8.46,7.35,8.1,7.75,5.09,7.25,7.07,9.49,7.8,7.08,8.27,7.94,7.95,7.56
201511,1.83,0.79,-0.02,3.29,1.53,0.09,0.8,-0.53,4.11,2.79,0.35,2.37,0.14,0.07,0.61,0.99,-0.79,-0.27
201512,-3.49,-1.4,-2.59,-3.79,-1.95,-1.76,-1.7,-2.74,-2.84,-4.38,-3.18,-1.09,-3.3,-0.86,-1.09,-2.3,-4.05,-1.41
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
